Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
ARE,United Arab Emirates,NY.GDP.MKTP.CD,GDP ($),33653227968.2983,33919640389.9773,35412694052.5501,35745300971.5725,38268046815.0419,42806864571.426,47993462223.6228,51209479652.5882,48500477900.0416,55193466518.727,70591424755.7073,68676925038.6647,75284685608.6257,88578899739.223,103784073761.03,132999867652.074,163296124473.913,207569781286.572,261347863149.485,230251878598.879,
ARG,Argentina,NY.GDP.MKTP.CD,GDP ($),141352368714.691,189719989668.103,228779382768.151,236753563469.871,257439956992.0,258031878144.0,272149757952.0,292858888192.0,298948362240.0,283523022848.0,284203745280.0,268696715264.0,102040334258.58,129597103033.807,153129481873.143,183193408940.742,214066231199.562,260768703249.434,326676673164.783,307081774895.424,368711957357.531
ARM,Armenia,NY.GDP.MKTP.CD,GDP ($),2256838858.42714,2068526521.90299,1272577521.7683,1201313196.45626,1315158670.47971,1468317350.02343,1596968913.19202,1639492424.38103,1893726437.35976,1845482181.48539,1911563665.39006,2118467913.37873,2376335048.39976,2807061008.69084,3576615240.41616,4900436758.50466,6384457744.44765,9206277478.95229,11662017844.8868,8541111814.57829,9264794733.1799
ATG,Antigua and Barbuda,NY.GDP.MKTP.CD,GDP ($),391570363.454988,410388899.418937,423762955.479039,456537023.048377,500088880.057001,494185188.309412,541074082.296139,579851829.759447,620037014.234937,651851840.339733,664174062.344337,696251839.555601,713533320.73188,753107394.107051,815396281.895879,866818503.209952,1010881463.62867,1155366646.26216,1203314814.81481,1097688888.88889,1014981481.48148
AUS,Australia,NY.GDP.MKTP.CD,GDP ($),314518661023.471,329965465819.01,328991771129.739,315553681843.732,326529920442.753,371090733590.734,403660849772.382,437674127406.48,401216848673.947,390208672766.011,416923318470.138,380427712783.085,397239430724.152,468468841001.747,615275999430.929,696033679145.993,749316412099.431,856816361780.639,1039415095376.83,924843128520.741,
AUT,Austria,NY.GDP.MKTP.CD,GDP ($),164846797773.206,172166366529.169,193096520160.28,188288650183.367,201192480424.045,238314109458.168,234143004938.913,206878199346.037,212150714762.117,210929628169.614,191200302192.74,190155281431.767,205954943534.726,252034237020.316,289038861882.5,302921137392.429,322340100433.926,372291309786.789,414670756948.768,381083737703.916,376162107600.0
AZE,Azerbaijan,NY.GDP.MKTP.CD,GDP ($),8858006035.91566,8792365810.5094,4991350457.5425,3973027396.65195,3313739673.54738,3052467522.36104,3176749593.11788,3962710163.11167,4446396217.63265,4581222442.45783,5272617196.04517,5707618246.56848,6236024951.20423,7275766111.24309,8680511918.49357,13245421880.834,20982270733.2484,33049380917.6985,46258154819.8637,43019407812.8888,51092154420.9215
BDI,Burundi,NY.GDP.MKTP.CD,GDP ($),1132101252.51817,1167398478.3459,1083037670.62404,938632612.059308,925030590.280334,1000428393.94934,869033856.317093,972896267.915425,893770806.077641,808077223.365746,709062400.266419,662371289.215391,628096157.257386,595002974.037851,664493918.667284,795882875.053163,918823350.843849,979785001.894867,1168900171.20255,1330790159.55901,1610544922.06225
BEL,Belgium,NY.GDP.MKTP.CD,GDP ($),202563186141.96,207672604016.539,231616006775.408,221691791044.776,241582269471.907,284142036124.795,275433224755.7,249438430311.231,255267837297.177,254175367568.719,232371475953.566,232154809843.4,252452475061.171,311191873589.165,361109559019.823,376616674128.24,399113833060.901,458619726868.846,505373713699.784,471161072622.78,467471523178.808
BEN,Benin,NY.GDP.MKTP.CD,GDP ($),1845041493.97641,1877810375.13616,1624296266.50694,2106272067.68824,1496845630.25929,2009226253.79815,2208067090.28089,2156753028.13332,2334564287.16502,2387363924.05615,2254838684.51335,2371785987.12212,2807357350.89456,3557983482.4501,4047438048.56774,4287463884.06501,4734839067.49029,5546177809.02921,6682744914.13769,6638062119.58847,6633055845.51675
BFA,Burkina Faso,NY.GDP.MKTP.CD,GDP ($),3101309668.4401,3135055824.2757,2240264677.01086,2332018010.60489,1895306626.22466,2379510500.9624,2586563406.92643,2447666540.07614,2804910748.36913,3014661262.30297,2610945548.69944,2812839821.16878,3289645662.49365,4270385658.52593,5108983826.56148,5427438071.30635,5771194544.66717,6766986320.8059,8045823005.29242,8140859745.94757,8820312673.51401
BGD,Bangladesh,NY.GDP.MKTP.CD,GDP ($),30128776343.5765,30957444767.4221,31708863729.9733,33166530060.0412,33768661426.807,37939752959.8665,40666015641.0564,42318798537.7145,44091754148.1823,45694072379.3677,47124925462.1348,46987842846.553,47571130071.3913,51913661485.3195,56560744012.2303,60277560975.6098,61901116736.1525,68415421372.7194,79554350677.7438,89359767441.8605,100075925463.35
BGR,Bulgaria,NY.GDP.MKTP.CD,GDP ($),20726300434.7032,10943548723.7608,10371900499.4574,10831999516.8061,9704877673.48824,13069087676.7291,8890314314.92352,10053468883.3592,13060786260.8922,13228374664.8122,12903546576.0887,13868600611.9981,15979194407.5093,20668176666.3655,25283228735.9157,28895083539.8005,33209188725.2826,42113655820.4824,51824867626.646,48568714011.5163,47714490182.803
BHR,Bahrain,NY.GDP.MKTP.CD,GDP ($),4229787378.87456,4616223477.21289,4751063992.46826,5200266050.40256,5567553552.34054,5849468115.18506,6101861655.74215,6349202600.38155,6183941092.31601,6621186419.41611,7970690894.22308,7928934209.57661,8491183200.55491,9747599583.42221,11235671061.4371,13460198289.6975,15854942950.6104,18473097688.7683,21902892583.9637,20594899945.7441,
BHS,"Bahamas, The",NY.GDP.MKTP.CD,GDP ($),3166000000.0,3111160000.0,3109000000.0,3092000000.0,3259000000.0,3429000000.0,3609000000.0,4204761925.22038,4714138318.85339,5150088040.1926,5528200494.69908,5658890129.36307,5912310096.17232,5942440639.83769,6031700548.47152,6508774909.10944,6875630000.0,7233960000.0,7297903886.0,7077192101.0,7538000000.0
BIH,Bosnia and Herzegovina,NY.GDP.MKTP.CD,GDP ($),,,,,1255802465.43943,1866572992.65202,2786045391.91109,3671816537.75935,4116699576.17583,4685729742.91939,5505984455.95855,5748990554.79945,6651226179.01829,8370020196.19158,10022840634.9206,10763567749.7298,12254412802.2577,15226731980.4059,18500599161.1744,17042403579.7997,16887610020.3114
BLR,Belarus,NY.GDP.MKTP.CD,GDP ($),17369598958.1159,17813389815.004,17022180272.211,16280372553.0518,14931599418.4226,13972637603.2102,14756861538.4615,14128412417.193,15222014828.3039,12138485328.6267,12736856485.1068,12354820143.8849,14594925392.9691,17825436034.5366,23141587717.7633,30210091836.8294,36961918858.7385,45275711995.825,60763483146.0674,49271267252.1957,54713128376.2687
BLZ,Belize,NY.GDP.MKTP.CD,GDP ($),413049984.0,444720726.464896,518143678.48592,559759653.310068,580760211.263176,620031771.857714,641271333.36313,654198121.105792,688872472.724827,732607993.768983,832072464.652776,871840755.396767,932676403.181056,988199088.309111,1056303706.29218,1114874607.77669,1213104430.03398,1276751655.94473,1358700000.0,1351500000.0,1431500000.0
BMU,Bermuda,NY.GDP.MKTP.CD,GDP ($),1592400000.0,1634899968.0,1679900032.0,1820359936.0,1867160064.0,2030749952.0,2695390000.0,2932827000.0,3130748000.0,3324433000.0,3507864000.0,3660790000.0,3919849000.0,4168843000.0,4464576000.0,4846147000.0,5387377000.0,5860745000.0,6067898000.0,5715300000.0,
BOL,Bolivia,NY.GDP.MKTP.CD,GDP ($),4867582765.48273,5343259488.68929,5643864513.49805,5734703516.14626,5981218963.39922,6715164449.92696,7396952017.81691,7925733799.38014,8497499275.77644,8285061590.59504,8397858205.82571,8141513227.14468,7905485150.06532,8082396474.23918,8773451753.44247,9549196301.69679,11451297465.9489,13120517443.1596,16675015771.1304,17339992191.2277,19786162177.5688
BRA,Brazil,NY.GDP.MKTP.CD,GDP ($),461951782000.0,407337832905.405,390566551483.761,438299504406.263,546233380259.659,768951180305.3,839683246760.432,871199987487.699,843826501464.433,586863191444.692,644701831101.394,553582178386.192,504221228974.035,552469288267.793,663760000000.0,882185291700.904,1088917279411.76,1365982651542.37,1652632229227.61,1594489675023.99,2087889553821.68
BRB,Barbados,NY.GDP.MKTP.CD,GDP ($),1710435930.60939,1687167462.46629,1588499968.0,1641226964.27888,1726942730.47232,1859145793.4175,1982896516.45074,2192363132.95828,2364540276.6091,2468403492.92018,2558850048.0,2554187133.60914,2476105823.72697,2694879717.51141,2824000000.0,3005000000.0,3190900000.0,3409200000.0,3670215312.5,3595210912.5,3203000000.0
BRN,Brunei Darussalam,NY.GDP.MKTP.CD,GDP ($),3520551724.13793,3701667052.55846,4183548189.07305,4105706151.75145,4087337959.93191,4734020036.68689,5115602836.87943,5197332974.13793,4051147227.53346,4600000000.0,6001153317.86543,5601090584.36122,5843329101.97699,6557333067.38606,7872333197.25476,9531402829.84859,11470703002.0769,12247627894.6321,14393099068.5859,10732435033.6862,
BTN,Bhutan,NY.GDP.MKTP.CD,GDP ($),281287042.962987,243562708.411823,238315817.745031,227267326.635312,253233784.05043,286478236.49651,300967232.392825,342864384.225372,355712835.240593,396694740.648112,427808817.307064,455709385.896643,507270767.637046,610970025.738838,702744043.340448,818869145.811525,897731525.052978,1196077342.23363,1257625054.71579,1264816920.35947,1516078205.35534
BWA,Botswana,NY.GDP.MKTP.CD,GDP ($),3791585992.34459,3942012713.53466,4145924376.74159,4160296985.26951,4339516121.65757,4773730291.81373,4800126339.30998,5179680522.00097,5190543764.47889,5866964491.09598,5632391130.00782,6033896672.56669,6091305296.50859,8086707335.42072,10048660849.7472,10255448712.7881,11255175568.2467,12376435509.5494,13473345712.5461,11473685551.286,14857275329.7005
CAF,Central African Republic,NY.GDP.MKTP.CD,GDP ($),1487510977.36749,1404323259.64521,1434151468.48495,1298847602.76851,852998900.553703,1121907256.03041,1070076555.2146,1003264949.11925,1047204550.33938,1051323696.60549,959413050.588324,967526420.207262,1041975238.48101,1139211629.20652,1269621728.75134,1350047284.99076,1476870078.0092,1696340453.23379,1982983854.75983,1980151889.29786,2013014939.11488
CAN,Canada,NY.GDP.MKTP.CD,GDP ($),582722831676.38,598208082395.042,579531728303.136,563664832183.552,564493995313.415,590517341882.833,613761642830.95,637536472627.474,616766430738.119,661264723699.266,724918860682.782,715423553719.008,734661951188.428,865873242452.359,992226868149.606,1133759985475.67,1278610846644.8,1424065729447.91,1499107812265.71,1336067710611.5,1574052204912.55
CHE,Switzerland,NY.GDP.MKTP.CD,GDP ($),238212677230.78,241001802286.611,250982186821.931,244089818241.743,270221089418.001,315939881871.459,304751566124.595,264584062461.931,272632435331.77,268211560893.356,249918732454.998,254989746186.893,278620794936.481,325039777288.186,362990618832.328,372475755389.582,391233703828.24,434116631636.912,502447278285.276,491924171371.331,523772140978.64
CHL,Chile,NY.GDP.MKTP.CD,GDP ($),31558927517.2188,36424168146.1543,44467946384.2462,47693992626.8649,55154226759.96,71349202308.6423,75769008174.2547,82808986191.6005,79373597080.1017,72995286764.4168,75210511779.6437,68568293067.0614,67265403373.2981,73989608414.6326,95652734479.1979,118249630260.374,146772604312.845,164315221641.827,170741003929.264,160859264563.347,203442593943.401
CHN,China,NY.GDP.MKTP.CD,GDP ($),356936901183.933,379468656246.251,422660918111.413,440500898964.599,559224707280.731,728007199936.412,856084729312.253,952652693079.137,1019458585326.15,1083277930359.88,1198480321713.0,1324804848409.43,1453827687613.08,1640959264366.29,1931643872027.84,2256902969137.08,2712950560614.04,3494055865921.79,4521826899540.68,4991256222547.58,5878629246676.51
CIV,Cote d'Ivoire,NY.GDP.MKTP.CD,GDP ($),10796040439.9324,10492662389.9953,11153005024.6967,11045080761.9747,8313627828.01153,11000111579.1245,12139291891.514,11722200901.1942,12782574028.1067,12556439824.5899,10417006095.6768,10545263559.9694,11486664324.8268,13737489762.0048,15481092869.1535,16363441576.473,17367306796.6016,19795696265.3153,23414005259.4684,23041807677.483,22780280529.8853
CMR,Cameroon,NY.GDP.MKTP.CD,GDP ($),11151578702.8802,12434368415.9998,11396311478.4043,13532152214.7985,9220467286.23935,8733227080.86832,9732338099.34075,9840550361.4821,9629642599.839,10486456218.2642,10075040330.7629,9598224206.27142,10879778068.6384,13621809491.8648,15775357312.0111,16587863738.1709,17956985510.833,20685921877.0629,23735512829.1016,22185977547.1298,22393529277.5558
COG,"Congo, Rep.",NY.GDP.MKTP.CD,GDP ($),2798754150.38345,2724862285.80746,2933231579.46436,1918970177.74925,1769380403.45821,2115997195.23189,2540699674.71538,2322716603.56023,1949481957.50295,2353906123.11191,3219893817.24206,2794254065.26247,3019985939.54002,3495870612.52581,4648628921.36969,6087004330.1205,7731262789.49683,8343503640.38077,11789245042.5775,9579804345.34599,11897620542.0545
COL,Colombia,NY.GDP.MKTP.CD,GDP ($),40274204595.2296,41239551378.2482,49279585355.0948,55802540100.9795,81703496603.9934,92507277798.1985,97160111573.337,106659507963.528,98443743190.8491,86186156584.3817,100363791870.832,98745443239.9762,98229102138.7901,94916590095.5691,117188202054.664,146570319333.669,162807996675.12,207410686361.777,244645672494.99,235836552597.285,288188988824.431
COM,Comoros,NY.GDP.MKTP.CD,GDP ($),250033056.637038,246822116.509397,266189632.439335,263564577.418033,185759948.895661,231893813.725255,230493348.34647,212098229.583095,215393481.896669,222580742.960842,201900820.25544,220115318.854815,251163102.115775,324471208.992888,362420491.159066,387036433.173829,403177193.564016,464949227.987203,530138454.667262,535336307.674931,541097513.043197
CPV,Cape Verde,NY.GDP.MKTP.CD,GDP ($),338690985.316566,351313578.310553,393844570.554853,363247416.912231,410804606.122773,490609345.113398,502176380.162322,506433841.296434,539517920.088021,583442832.02257,531386031.899872,550199629.954231,616209203.878192,797314309.693663,924644653.090173,999332627.440719,1107887282.28348,1331215013.59117,1550552391.53712,1586929006.29809,1648089239.77701
CRI,Costa Rica,NY.GDP.MKTP.CD,GDP ($),7403457319.25185,7162546469.7656,8573610781.22931,9638291624.36466,10557530521.6364,11722356980.1977,11843228352.0223,12828976089.8237,14095921303.3166,15796567138.0566,15946443260.8335,16403603009.2586,16844378717.9443,17517535901.826,18596365933.7056,19964893791.9849,22526464348.0973,26267157320.2743,29663614222.9414,29239504920.3812,34564395711.2244
CUB,Cuba,NY.GDP.MKTP.CD,GDP ($),28645093043.883,24317592011.3013,22085593356.7568,22366986629.7297,28447985651.3514,30428273413.5039,25017000000.0,25364500000.0,25736700000.0,28364900000.0,30565800000.0,31682300000.0,33590500000.0,35901100000.0,38203400000.0,42643600000.0,52742700000.0,58603800000.0,62704800000.0,,
CYP,Cyprus,NY.GDP.MKTP.CD,GDP ($),5589698801.49141,5769468848.9444,6913953328.69867,6588738977.94932,7428356891.78517,9253734106.43715,9350212549.56895,8902508791.36011,9555640647.69649,9780443269.12859,9316693766.4256,9678423511.22566,10558381390.9433,13324071623.1029,15822905640.3127,16995655476.28,18424000903.0488,21835946094.6095,25371874080.6119,25039094267.1395,
CZE,Czech Republic,NY.GDP.MKTP.CD,GDP ($),34879966070.8022,25572480860.9981,29954014371.7064,34380681377.4521,41090290299.4574,55257045968.3497,62010597343.9101,57134856184.4247,61846680469.0041,60192136074.6907,56720835330.5437,61842323433.2687,75276073338.543,91357722712.6095,109524878646.679,124548570554.004,142610569174.655,174214943906.68,216084641518.276,190204322509.574,192151584569.267
DEU,Germany,NY.GDP.MKTP.CD,GDP ($),1714470068998.91,1808603417796.11,2062141515341.26,2004459955045.55,2146293841147.4,2522792411628.22,2438497530543.28,2160591021881.34,2184483716794.49,2143618154698.49,1900221116639.03,1890970917225.95,2016920760399.02,2442212189616.25,2745214902559.71,2788389792568.27,2918555186598.11,3329145212814.01,3634525945728.2,3330031687465.18,3309668874172.19
DJI,Djibouti,NY.GDP.MKTP.CD,GDP ($),452328104.992109,462422016.630202,478058323.587723,466048487.476264,491689239.995148,497723980.076454,494004667.075295,502675561.681628,514267889.435014,536080169.085534,551230861.856505,572417440.820162,591122039.601398,622044665.515049,666072101.777505,708843636.936547,768873684.032838,847918929.107984,982534421.931004,1049054416.75435,
DMA,Dominica,NY.GDP.MKTP.CD,GDP ($),166322225.210792,180437033.850404,191759261.798594,200418509.053074,215459267.305963,224037021.228549,236444440.268685,245781477.140824,258440730.250587,267740736.012269,271166661.877691,266151847.151441,254855551.054644,262833328.691529,285218513.481378,299255555.555556,315659259.259259,344366666.666667,374422222.222222,375748148.148148,382781481.481481
DNK,Denmark,NY.GDP.MKTP.CD,GDP ($),135838154025.143,136693973266.63,150195490465.698,140626629034.994,153593214476.622,181983614165.358,184435821822.133,170435460670.755,173653295128.94,173944697686.42,160082641560.787,160476161868.602,173880831443.88,212621855882.933,244727978020.584,257675536234.494,274376889678.112,311417601998.641,341466969261.278,308925230419.689,310404822126.305
DOM,Dominican Republic,NY.GDP.MKTP.CD,GDP ($),7073674721.59338,9724379019.62036,11277694536.9488,12976408000.0,14511134920.6349,16358496124.031,18131813000.6281,19593449903.2551,21171235997.8508,21709041189.3244,23996656675.8335,24894907435.1447,26570402718.796,21268012747.2709,22039232609.9553,34004033803.9438,35952845582.5029,41314666868.5645,45498608625.3681,46597346434.6185,51576859661.017
DZA,Algeria,NY.GDP.MKTP.CD,GDP ($),62045098370.0829,45715368143.9784,48003297248.8691,49946456681.2384,42542573602.1669,41764054034.6543,46941496308.2845,48177861890.8881,48187780126.1819,48640613515.0702,54790058957.3718,55180990395.7369,57053038888.2449,68018606041.3973,85013944727.955,102339100115.447,117169320524.244,135803556324.92,170989269622.037,140576526509.698,159425577393.596
EAP,East Asia & Pacific,NY.GDP.MKTP.CD,GDP ($),670809059805.899,730965988307.095,817354817725.399,881474460668.522,1062645661116.34,1313141373479.49,1508347397801.56,1563338681005.87,1428833247159.54,1569460083746.55,1727187196873.63,1838607226135.42,2032892848471.84,2296574461263.32,2662912684453.74,3072690866609.37,3695224387979.15,4667525739723.26,5899338815849.7,6366424502258.79,7579414181602.78
ECA,Europe & Central Asia,NY.GDP.MKTP.CD,GDP ($),951784876977.602,915106181587.523,846992522719.01,830626608943.562,722256963663.352,769118493114.113,774350597762.102,807943487850.415,754312220786.117,637560917684.092,709910973024.595,708077343899.178,809184958755.38,1021146183971.32,1346861661893.33,1701187812212.72,2087509791151.98,2700126388391.78,3330888968055.82,2609074012279.51,3055026469821.6
ECU,Ecuador,NY.GDP.MKTP.CD,GDP ($),10355963786.8008,11348439539.9779,11996750826.4762,15063220705.4774,18581908127.48,20205685541.4211,21278200686.281,23647336355.1552,23266151902.576,16681996553.8681,15941641913.4676,21250000896.0,24899481000.0,28635909000.0,32642225000.0,37186942000.0,41705000000.0,45503600000.0,54208500000.0,52021900000.0,58910000000.0
EGY,"Egypt, Arab Rep.",NY.GDP.MKTP.CD,GDP ($),43130415154.4605,36970555121.6287,41855483504.0259,46578631212.6125,51897983715.5584,60159244485.2082,67629717779.7354,78436575743.8571,84828807269.5429,90710703939.461,99838540997.321,97632008050.9424,87850680572.7895,82923680621.5433,78845185709.4117,89685724889.1628,107484034648.245,130472894494.81,162836363636.364,188984088127.295,218912422332.079
EMU,Euro area,NY.GDP.MKTP.CD,GDP ($),5688681652540.17,5908377409781.09,6512807190642.12,5964161927032.09,6309932845843.09,7288922296268.61,7370030156311.67,6728740394732.61,6907264692724.85,6875006599481.69,6262006407985.1,6349803739375.06,6909849708950.74,8537171261785.83,9779553277441.71,10153303046270.0,10760009820809.5,12364463748400.6,13551720568313.7,12438900519830.1,12174523489431.7
ERI,Eritrea,NY.GDP.MKTP.CD,GDP ($),,,477101651.648376,467876293.706829,531688311.688312,578015625.0,693535954.190067,686494476.137988,745526149.49945,688921325.712043,633600000.0,687595191.093052,675480056.973979,870232527.976135,1109048050.77063,1098393404.43392,1211186991.86992,1317983739.8374,1380162601.62602,1856715447.15447,2117008130.0813
ESP,Spain,NY.GDP.MKTP.CD,GDP ($),520968164871.041,560395839551.641,612583910450.187,509818861681.266,515146428393.988,596750733920.47,622428740312.623,572637500000.0,600838623454.728,617879821010.015,580673484429.703,609107829977.629,686246941464.333,883667042889.391,1044299168699.91,1130169626423.92,1234767751251.03,1441941152800.7,1593912183689.16,1464088697118.68,1407405298013.25
EST,Estonia,NY.GDP.MKTP.CD,GDP ($),5009758611.67189,4784154516.12093,3986615193.94678,3859654597.85703,3964933826.44629,4353053090.87206,4728686725.95794,5051702326.92169,5598168503.37718,5705472609.7312,5675782344.97379,6240081240.34556,7324477178.87285,9845350163.10153,12031313315.7611,13903289149.5415,16604835552.7034,21383914640.5457,23517187207.7801,19083960202.5406,18673908194.0835
ETH,Ethiopia,NY.GDP.MKTP.CD,GDP ($),12082576935.2691,13361446739.1711,14098012280.7535,8763557094.07188,6875170145.30773,7605674115.75156,8482883272.61888,8890826692.79282,8069437010.95367,7827068144.67499,8179533779.1746,8168590426.72951,7789548644.40273,8556184065.68502,10053969882.4315,12306605472.9328,15164485977.3608,19552720846.3449,26642461516.1887,31962250072.0036,29717009195.6346
FIN,Finland,NY.GDP.MKTP.CD,GDP ($),138844658684.497,125243346566.681,110128749668.171,87322785468.9289,100561183836.084,130699891067.538,128222883769.091,122909174206.849,129670672007.121,130217344981.888,121715496591.118,124561968680.089,135084697910.785,164126410835.214,188918068205.1,195626274685.37,207796362249.589,245952167831.402,270478631852.639,237989394909.723,238801324503.311
FJI,Fiji,NY.GDP.MKTP.CD,GDP ($),1337024782.22702,1383843860.1247,1531803060.54558,1635426125.30808,1825285158.11762,1970347720.96992,2129266728.42585,2093994597.21549,1656784779.545,1942170999.18765,1684109743.49338,1660102345.60309,1842691481.09196,2315935752.71653,2727507212.92556,3006725014.78415,3103099942.22992,3379863773.65469,3565203889.58595,2824829171.13528,3009445285.18499
FRA,France,NY.GDP.MKTP.CD,GDP ($),1244163353812.79,1245405883036.86,1372968029739.78,1297003937919.85,1368007679584.12,1572060717571.3,1572775612257.98,1421492133063.61,1468872470535.91,1456430108672.49,1326334438916.53,1338302550335.57,1452030491247.88,1792214898419.86,2055677736181.73,2136555364870.92,2255705477450.04,2582389733356.33,2831794060131.1,2624504232172.85,2560002000000.0
FSM,"Micronesia, Fed. Sts.",NY.GDP.MKTP.CD,GDP ($),147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,221192336.906435,218710317.01679,202827970.966902,213109914.712386,213221020.10931,225912798.17382,230577191.897423,235070329.633253,238132902.856924,239100000.0,248300000.0,251300000.0,255700000.0,261800000.0,276500000.0,287383040.0
GAB,Gabon,NY.GDP.MKTP.CD,GDP ($),5952310992.27221,5402937193.82076,5592407750.92466,4378645081.01769,4190854791.06628,4958830011.01873,5694067051.11915,5326811383.14459,4483354803.71551,4662985220.07471,5067838984.24113,4712839681.32708,4931503861.90182,6054886441.84446,7178135732.84713,8665738964.25944,9545984815.16189,11570855623.2748,14532816809.5484,10950127945.7902,13011421194.3918
GBR,United Kingdom,NY.GDP.MKTP.CD,GDP ($),1012576349431.82,1055844797178.13,1091751491751.49,981097780443.911,1060586164677.07,1157118510336.12,1219541341653.67,1359027504911.59,1455948989731.7,1502556220676.27,1477580571947.34,1470891032100.19,1612056354916.07,1860809795918.37,2202490021604.6,2280113745868.17,2444148618090.22,2810971803142.23,2657482269112.41,2173154245317.56,2246079096749.22
GEO,Georgia,NY.GDP.MKTP.CD,GDP ($),7737994864.02542,6337314651.84142,3691110627.67643,2701180603.9004,2513870708.80177,2693731879.97194,3094915506.09548,3510540843.58306,3613500141.70833,2800024342.13492,3057453460.84975,3219487823.04872,3395778661.40362,3991374539.82055,5125763952.15645,6411141777.62762,7745401717.71248,10172869673.5843,12795044475.201,10766809096.1693,11667377223.7153
GHA,Ghana,NY.GDP.MKTP.CD,GDP ($),5886003649.31714,6599578348.89352,6412625105.00566,5965704271.66164,5440519990.86173,6457441706.32367,6925530171.95906,6884024595.9385,7474018853.5249,7709811561.08343,4977488790.22412,5309158304.00125,6159567360.41953,7624164925.54772,8871872034.96118,10720345993.4001,20388317031.7218,24632480407.0768,28526922399.3369,26169336383.8361,31305891329.2222
GIN,Guinea,NY.GDP.MKTP.CD,GDP ($),2666616176.91609,3014890569.04099,3284625277.16186,3279063317.63475,3383218922.79336,3693753379.05992,3869032270.91633,3783788551.0819,3588375984.48374,3461282189.69644,3112362568.47962,2892340075.98316,3053354383.62126,3446417029.1058,3666340827.63115,2937072435.47722,2821345794.39252,4209331037.15921,3778260000.0,4164652641.87867,4510589866.06099
GMB,"Gambia, The",NY.GDP.MKTP.CD,GDP ($),316922483.399976,316778362.081927,347446023.593494,366381861.126117,363032586.721791,381945341.364836,391832142.750806,409636274.32666,416555766.813034,431935044.692919,420894585.161371,417921838.79737,369731927.241679,367172050.098879,400799200.799201,461032370.953631,508301859.90166,650934673.366834,821917808.219178,733483568.075117,806523947.750363
GNB,Guinea-Bissau,NY.GDP.MKTP.CD,GDP ($),243961622.907763,257150338.21588,226313574.426262,236880892.391315,235620756.354667,253960479.167819,270419112.953954,268550722.154642,206457614.489053,224446335.712197,215455490.322762,199034150.791886,203613702.246397,475221954.576738,522654072.394978,572851536.580279,578517470.21362,690721455.889932,846854479.422026,834691371.569233,878517652.020351
GNQ,Equatorial Guinea,NY.GDP.MKTP.CD,GDP ($),132136515.306805,130595413.306273,154184144.878331,152130369.832495,125745167.442575,163980056.856399,259074043.423375,497741982.027137,455800102.923697,872015592.009095,1254223037.33709,1736112613.06461,2146760325.07893,2952360964.27017,5240842353.46417,8217298403.80681,9603185319.30486,12574935589.6714,18423399315.2788,12222203056.0902,14006505450.4853
GRC,Greece,NY.GDP.MKTP.CD,GDP ($),94200829815.1333,101179582763.133,111843279478.012,104707216290.131,112206191587.079,131718377526.107,139293479218.573,135887062273.805,136513785771.936,134407989985.084,125558321824.212,131031555509.62,147388648229.814,194617482083.521,230039338149.783,242275723331.095,265071896399.759,310788749217.807,347042265250.668,326483368922.112,304865067454.305
GRD,Grenada,NY.GDP.MKTP.CD,GDP ($),221070360.540201,241570366.104084,250914816.309425,250259242.98767,261777773.154616,276296291.416728,294651846.648113,304940747.207145,340814808.795808,379629397.739948,429579259.826097,422328925.312513,437249042.885607,480225509.75001,469329346.137131,553861241.834384,564437837.577708,610316806.549444,678487940.517032,614844433.5859,627851840.763588
GRL,Greenland,NY.GDP.MKTP.CD,GDP ($),1018977225.44427,1016500016.28505,1037916105.23293,927214127.934317,1005887592.03539,1208953358.99709,1197515637.92052,1072154406.78905,1149858126.95747,1131555107.04907,1068024993.98697,1086170638.72901,1169136691.35372,1426452030.10471,1644951892.18151,1702543476.55709,1738432116.43728,2121759848.4242,1739579593.56673,1267711816.12426,
GTM,Guatemala,NY.GDP.MKTP.CD,GDP ($),7650125576.46279,9406097461.10555,10440842291.647,11399942820.3849,12983235118.703,14656917900.1721,15781579950.4132,17788657193.8986,19393672243.9406,18317089473.0904,19290566570.0483,18702816768.4838,20776640958.3363,21917582105.0783,23965280312.0871,27211230373.8306,30231130542.9832,34113106486.1272,39136286496.2176,37679806311.5385,41190056305.901
GUY,Guyana,NY.GDP.MKTP.CD,GDP ($),396582263.898734,336708410.129226,368281383.484835,442273443.730503,540874922.208103,621626786.253521,705406032.26109,749138004.174265,717530696.527026,694754983.970153,712667925.076665,696281468.795938,722460911.622513,741929343.015696,785918769.749001,824880550.343965,1458449635.41684,1740335165.85998,1922600611.44269,2025496445.20716,2222102182.32533
HIC,High income,NY.GDP.MKTP.CD,GDP ($),18207044285005.1,19226040281248.7,20645929448806.8,20824579519265.0,22328241925572.1,24699190886401.9,24867579810582.9,24470477048437.1,24548886093879.7,25828553018829.9,26342111281125.3,26088740476589.8,27230708946475.8,30541423776468.5,33979475722051.9,35863751780669.0,37858917379903.0,41462360403548.9,44091433965324.7,41399322905400.0,43019027923769.9
